s_id,semester,leave_school_name,leave_dept_name,degree_now,第一題,第二題,第三題,第四題,第五題,第六題,第七題,第八題,第九題,第十題,第10題,第十一題,第11題,第十二題
03d900635dd1388270416a6f2837ffe0,103,工學院,營建管理研究所碩士班,碩士班,部分工時_創業*:*請問您1週工作時數約_____小時(建議以每週平均時數填報)*:*,其他部門（請敘明）*:*,否*:*,其他服務業 (S)*:*,NULL,境內_桃園市*:*,準備考試_出國留學*:*,NULL,專業知識、知能傳授*:*,持續學習能力*:*外語能力*:*溝通表達能力*:*,NULL,團隊合作能力*:*問題解決能力*:*溝通表達能力*:*,NULL,社會及行為科學門*:*商業及管理學門*:*教育學門*:*
03e7f3d1d7eae45bcd328b7b0e50bf82,100,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣52,001元至55,000元*:*",境內_台北市*:*,NULL,NULL,校內實務課程*:*專業知識、知能傳授*:*校外業界實習*:*,NULL,問題解決能力*:*領導能力*:*溝通表達能力*:*,工作紀律、責任感及時間管理能力*:*,符合*:*,電算機學門*:*
03f2c06642636333eb5479b150ed707c,103,地球科學學院,地球科學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊部門*:*,否*:*,製造業 (C)*:*,NULL,境內_台中市*:*,服役中或等待服役中*:*,NULL,校內實務課程*:*,溝通表達能力*:*團隊合作能力*:*,NULL,工作紀律、責任感及時間管理能力*:*團隊合作能力*:*,NULL,社會及行為科學門*:*藝術學門*:*
03f81309938269029ddbe09aca12101d,103,資訊電機學院,資訊工程學系,學士班,目前非就業中（請跳答第7題後，再跳答第10、11、12題）*:*,NULL,NULL,NULL,NULL,NULL,NULL,有幫助*:*,NULL,NULL,NULL,問題解決能力*:*資訊科技應用能力*:*,NULL,法律學門*:*
0409d622e3f63d0631ce0b0da549babe,100,管理學院,財務金融學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,公關部門*:*,是*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣34,001元至37,000元*:*",境內_台北市*:*,NULL,NULL,社團活動*:*語言學習*:*校外業界實習*:*,NULL,溝通表達能力*:*跨領域整合能力*:*問題解決能力*:*,持續學習能力*:*外語能力*:*,尚可*:*,社會及行為科學門*:*
043ea2916a55cdaa4d8b5351d57c397c,103,管理學院,工業管理研究所碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,否*:*,製造業 (C)*:*,NULL,境內_台東縣*:*,準備考試_出國留學*:*,NULL,校內實務課程*:*,溝通表達能力*:*,NULL,人際互動能力*:*資訊科技應用能力*:*創新能力*:*,NULL,藝術學門*:*
044d9534b2412f67124c6ef508b7ca59,101,理學院,化學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,"約新臺幣55,001元至60,000元*:*",境外_亞洲（香港、澳門、大陸地區）*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,NULL,團隊合作能力*:*溝通表達能力*:*人際互動能力*:*,持續學習能力*:*人際互動能力*:*問題解決能力*:*,符合*:*,商業及管理學門*:*
044ef14b040def389f7a37d650251420,101,工學院,土木工程學系碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,工程部門*:*,否*:*,營建工程業 (F)*:*,"約新臺幣40,001元至43,000元*:*",境內_澎湖縣*:*,NULL,NULL,建立同學及老師人脈*:*,NULL,問題解決能力*:*持續學習能力*:*溝通表達能力*:*,問題解決能力*:*溝通表達能力*:*持續學習能力*:*,符合*:*,工程學門*:*
046bacab7984bd3dedc4a3d0acd287c3,101,管理學院,財務金融學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,設計部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣55,001元至60,000元*:*",境內_台北市*:*,NULL,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*語言學習*:*,NULL,跨領域整合能力*:*問題解決能力*:*外語能力*:*,溝通表達能力*:*跨領域整合能力*:*外語能力*:*,符合*:*,商業及管理學門*:*
047173ea7ca10f0e3978eef7b2db1816,101,地球科學學院,地球科學學系地球物理碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,營業 (運)部門*:*,否*:*,電力及燃氣供應業 (D)*:*,"約新臺幣43,001元至46,000元*:*",境內_台北市*:*,NULL,NULL,參與國際交流活動*:*語言學習*:*專業知識、知能傳授*:*,NULL,創新能力*:*問題解決能力*:*跨領域整合能力*:*,問題解決能力*:*工作紀律、責任感及時間管理能力*:*團隊合作能力*:*,非常符合*:*,電算機學門*:*
0476de11340accab515e354eff92a76f,100,理學院,化學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣46,001元至49,000元*:*",境內_台中市*:*,NULL,NULL,語言學習*:*專業知識、知能傳授*:*建立同學及老師人脈*:*,NULL,團隊合作能力*:*問題解決能力*:*跨領域整合能力*:*,團隊合作能力*:*,符合*:*,電算機學門*:*
048998ce41b7f9a71cb140d25227a080,100,管理學院,產業經濟研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,財務 /會計 部門*:*,是*:*,金融及保險業 (K)*:*,"約新臺幣110,001元至120,000元*:*",境內_台南市*:*,NULL,NULL,其他訓練*:*,NULL,溝通表達能力*:*持續學習能力*:*工作紀律、責任感及時間管理能力*:*,持續學習能力*:*工作紀律、責任感及時間管理能力*:*溝通表達能力*:*,不符合*:*,商業及管理學門*:*
049a74a37de3cd34a5f687f133ace2a7,100,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣65,001元至70,000元*:*",境內_桃園市*:*,NULL,NULL,校內實務課程*:*專業知識、知能傳授*:*,NULL,工作紀律、責任感及時間管理能力*:*外語能力*:*問題解決能力*:*,團隊合作能力*:*工作紀律、責任感及時間管理能力*:*,非常符合*:*,工程學門*:*
04bd8c88316f87d7bf6f5e6c8ec6b2d6,100,理學院,化學學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,製造業 (C)*:*,"約新臺幣70,001元至75,000元*:*",境內_桃園市*:*,NULL,NULL,志工服務、服務學習*:*參與國際交流活動*:*擔任研究或教學助理*:*,NULL,團隊合作能力*:*溝通表達能力*:*持續學習能力*:*,持續學習能力*:*團隊合作能力*:*溝通表達能力*:*,不符合*:*,人文學門*:*
04d78d59a913b2ceca0c6d2f5d6325d4,100,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣49,001元至52,000元*:*",境內_台中市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校外業界實習*:*,NULL,團隊合作能力*:*外語能力*:*溝通表達能力*:*,創新能力*:*跨領域整合能力*:*,符合*:*,電算機學門*:*
04ed5360e149c49ccb88042bcdae5586,101,理學院,生命科學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,企劃 /行銷部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,NULL,社團活動*:*專業知識、知能傳授*:*校內實務課程*:*,NULL,跨領域整合能力*:*持續學習能力*:*資訊科技應用能力*:*,溝通表達能力*:*持續學習能力*:*工作紀律、責任感及時間管理能力*:*,不符合*:*,電算機學門*:*
04f9ce9777893943250273efb66281dc,103,理學院,化學學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_台南市*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_其他*:*,NULL,專業知識、知能傳授*:*,溝通表達能力*:*,NULL,問題解決能力*:*人際互動能力*:*溝通表達能力*:*,NULL,生命科學門*:*社會及行為科學門*:*自然科學門*:*
04fcf9d8a045dba048e06aba83aa4e90,101,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,設計部門*:*,否*:*,製造業 (C)*:*,"約新臺幣40,001元至43,000元*:*",境內_台中市*:*,NULL,NULL,參與國際交流活動*:*校外業界實習*:*語言學習*:*,NULL,團隊合作能力*:*溝通表達能力*:*跨領域整合能力*:*,資訊科技應用能力*:*外語能力*:*,尚可*:*,商業及管理學門*:*
05096f2100496e6e96d21b0ad055c59d,101,工學院,生物醫學工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,否*:*,專業 、科學及技術服務(M)*:*,"約新臺幣49,001元至52,000元*:*",境內_苗栗縣*:*,NULL,NULL,校外業界實習*:*專業知識、知能傳授*:*語言學習*:*,NULL,溝通表達能力*:*跨領域整合能力*:*,工作紀律、責任感及時間管理能力*:*溝通表達能力*:*跨領域整合能力*:*,尚可*:*,商業及管理學門*:*
053df603de26976d265dc056b4cf1f15,103,工學院,機械工程學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_高雄市*:*,準備考試_證照*:*,NULL,建立同學及老師人脈*:*,溝通表達能力*:*,NULL,團隊合作能力*:*溝通表達能力*:*創新能力*:*,NULL,傳播學門*:*藝術學門*:*設計學門*:*
056899e0240dadfaac32be19516a99e4,101,工學院,土木工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,營建工程業 (F)*:*,"約新臺幣46,001元至49,000元*:*",境內_宜蘭縣*:*,NULL,NULL,建立同學及老師人脈*:*校外業界實習*:*,NULL,人際互動能力*:*溝通表達能力*:*團隊合作能力*:*,溝通表達能力*:*,符合*:*,沒有進修需求*:*
057e7c3bfe4611fbb0b524ee8d6cff82,101,工學院,土木工程學系碩士在職專班,碩士在職專班,全職工作_政府部門（含職業軍人）*:*,工程部門*:*,否*:*,營建工程業 (F)*:*,"約新臺幣55,001元至60,000元*:*",境內_桃園市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,NULL,持續學習能力*:*人際互動能力*:*團隊合作能力*:*,人際互動能力*:*溝通表達能力*:*持續學習能力*:*,符合*:*,商業及管理學門*:*
0598216baa5b1c2c21c69bb2584d3495,100,工學院,土木工程學系,學士班,全職工作_政府部門（含職業軍人）*:*,研發 /開發部門*:*,否*:*,用水供應及污染整治業 (E)*:*,"約新臺幣43,001元至46,000元*:*",境內_台北市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,團隊合作能力*:*持續學習能力*:*,人際互動能力*:*,不符合*:*,藝術學門*:*
05c4a9956615650eb06c4f3aab963190,101,理學院,化學學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,"約新臺幣55,001元至60,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*校內實務課程*:*,NULL,持續學習能力*:*,人際互動能力*:*溝通表達能力*:*,符合*:*,工程學門*:*
05f4ff58278d56c5af01763c954d600b,103,管理學院,財務金融學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,財務 /會計 部門*:*,是_請問管理人數為___人*:*,製造業 (C)*:*,NULL,境內_金門縣*:*,準備考試_國內研究所*:*,NULL,專業知識、知能傳授*:*,持續學習能力*:*溝通表達能力*:*,NULL,工作紀律、責任感及時間管理能力*:*溝通表達能力*:*外語能力*:*,NULL,社會及行為科學門*:*商業及管理學門*:*教育學門*:*
060e55d71574123fe84b9f6f7d983c1b,103,資訊電機學院,資訊工程學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_金門縣*:*,準備考試_證照*:*,NULL,建立同學及老師人脈*:*,溝通表達能力*:*,NULL,資訊科技應用能力*:*,NULL,藝術學門*:*
0615cc11e6365aa768bccc448f09b906,103,客家學院,法律與政府研究所碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,業務部門*:*,否*:*,公共行政及國防、強制性社會安全 (O)*:*,NULL,境內_苗栗縣*:*,準備考試_國內研究所*:*,NULL,建立同學及老師人脈*:*,外語能力*:*溝通表達能力*:*人際互動能力*:*,NULL,問題解決能力*:*跨領域整合能力*:*資訊科技應用能力*:*,NULL,社會及行為科學門*:*教育學門*:*自然科學門*:*
062134f7900032bc052d7fb008c41a48,100,工學院,土木工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,工程部門*:*,否*:*,營建工程業 (F)*:*,"約新臺幣40,001元至43,000元*:*",境內_新北市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,人際互動能力*:*溝通表達能力*:*,溝通表達能力*:*問題解決能力*:*,符合*:*,工程學門*:*
062236fa038ab5e079ad53cb3aaec9c1,103,管理學院,財務金融學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊部門*:*,否*:*,製造業 (C)*:*,NULL,境內_嘉義縣*:*,準備考試_國內研究所*:*,NULL,專業知識、知能傳授*:*,問題解決能力*:*創新能力*:*溝通表達能力*:*,NULL,外語能力*:*創新能力*:*跨領域整合能力*:*,NULL,藝術學門*:*社會及行為科學門*:*法律學門*:*
06246c1891650d9b94a180efb3d83cc2,101,資訊電機學院,資訊工程學系碩士在職專班,碩士在職專班,全職工作_創業*:*,營業 (運)部門*:*,是*:*,支援服務業 (N)*:*,"約新臺幣75,001元至80,000元*:*",境內_桃園市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,問題解決能力*:*創新能力*:*團隊合作能力*:*,問題解決能力*:*資訊科技應用能力*:*,非常符合*:*,藝術學門*:*
06268766791f9b79baac8ae5dc35c200,103,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,製造業 (C)*:*,NULL,境內_高雄市*:*,尋找工作中_到現在還在尋找工作的最大可能原因為何_沒有工作機會*:*,NULL,建立同學及老師人脈*:*,溝通表達能力*:*,NULL,創新能力*:*跨領域整合能力*:*外語能力*:*,NULL,教育學門*:*社會及行為科學門*:*
0658b23066d6d818db47ba3449f3feff,100,管理學院,企業管理學系,學士班,全職工作_政府部門（含職業軍人）*:*,業務部門*:*,否*:*,金融及保險業 (K)*:*,"約新臺幣34,001元至37,000元*:*",境內_嘉義市*:*,NULL,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*語言學習*:*,NULL,團隊合作能力*:*工作紀律、責任感及時間管理能力*:*持續學習能力*:*,工作紀律、責任感及時間管理能力*:*團隊合作能力*:*持續學習能力*:*,符合*:*,法律學門*:*
066ad1d9d0f66701d342f434136a7c42,100,管理學院,資訊管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,研發 /開發部門*:*,否*:*,出版、影音製作傳播及資通訊服務業 (J)*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*,NULL,人際互動能力*:*問題解決能力*:*團隊合作能力*:*,工作紀律、責任感及時間管理能力*:*,尚可*:*,電算機學門*:*
066fc69197c32ee0ea67855913490bbf,100,工學院,化學工程與材料工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,生產 /製造 部門*:*,否*:*,製造業 (C)*:*,"約新臺幣49,001元至52,000元*:*",境內_新竹市*:*,NULL,NULL,專業知識、知能傳授*:*社團活動*:*擔任研究或教學助理*:*,NULL,持續學習能力*:*溝通表達能力*:*人際互動能力*:*,溝通表達能力*:*領導能力*:*人際互動能力*:*,符合*:*,工程學門*:*
06769735216f43763a2916b8cfb47fa0,101,理學院,化學學系碩士班,碩士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育訓練部門*:*,否*:*,教育業 (P)*:*,"約新臺幣100,001元至110,000元*:*",境外_亞洲（香港、澳門、大陸地區）*:*,NULL,NULL,專業知識、知能傳授*:*擔任研究或教學助理*:*,NULL,溝通表達能力*:*持續學習能力*:*人際互動能力*:*,溝通表達能力*:*持續學習能力*:*人際互動能力*:*,非常符合*:*,教育學門*:*
